state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
maryland,1979,1.43,0.31,1.39,3.13,338.962963,61.51937984,288.5969181,667.7333333
maryland,1978,1.4,0.31,1.38,3.09,331.8518519,61.51937984,286.5206813,659.2
maryland,1977,1.36,0.3,1.38,3.05,322.3703704,59.53488372,286.5206813,650.6666667
massachusetts,2018,0.91,0.63,1,2.55,215.7037037,125.0232558,207.6236821,544
massachusetts,2017,0.95,0.66,0.97,2.58,225.1851852,130.9767442,201.3949716,550.4
massachusetts,2016,0.95,0.65,0.97,2.56,225.1851852,128.9922481,201.3949716,546.1333333
massachusetts,2015,0.96,0.65,0.91,2.52,227.5555556,128.9922481,188.9375507,537.6
massachusetts,2014,0.98,0.66,0.91,2.54,232.2962963,130.9767442,188.9375507,541.8666667
massachusetts,2013,1,0.66,0.89,2.55,237.037037,130.9767442,184.785077,544
massachusetts,2012,1.03,0.65,0.88,2.56,244.1481481,128.9922481,182.7088402,546.1333333
massachusetts,2011,1.02,0.64,0.88,2.54,241.7777778,127.0077519,182.7088402,541.8666667
massachusetts,2010,1.04,0.62,0.84,2.5,246.5185185,123.0387597,174.4038929,533.3333333
massachusetts,2009,1.03,0.62,0.85,2.49,244.1481481,123.0387597,176.4801298,531.2
massachusetts,2008,1.08,0.62,0.84,2.54,256,123.0387597,174.4038929,541.8666667
massachusetts,2007,1.11,0.62,0.87,2.59,263.1111111,123.0387597,180.6326034,552.5333333
massachusetts,2006,1.1,0.61,0.85,2.56,260.7407407,121.0542636,176.4801298,546.1333333
massachusetts,2005,1.07,0.59,0.85,2.51,253.6296296,117.0852713,176.4801298,535.4666667
massachusetts,2004,1.1,0.58,0.84,2.52,260.7407407,115.1007752,174.4038929,537.6
massachusetts,2003,1.1,0.56,0.82,2.49,260.7407407,111.1317829,170.2514193,531.2
massachusetts,2002,1.13,0.54,0.8,2.47,267.8518519,107.1627907,166.0989457,526.9333333
massachusetts,2001,1.13,0.52,0.79,2.44,267.8518519,103.1937984,164.0227088,520.5333333
massachusetts,2000,1.16,0.51,0.87,2.55,274.962963,101.2093023,180.6326034,544
massachusetts,1999,1.09,0.51,0.79,2.39,258.3703704,101.2093023,164.0227088,509.8666667
massachusetts,1998,1.14,0.5,0.75,2.39,270.2222222,99.2248062,155.7177616,509.8666667
massachusetts,1997,1.13,0.49,0.76,2.39,267.8518519,97.24031008,157.7939984,509.8666667
massachusetts,1996,1.11,0.48,0.77,2.35,263.1111111,95.25581395,159.8702352,501.3333333
massachusetts,1995,1.13,0.44,0.78,2.35,267.8518519,87.31782946,161.946472,501.3333333
massachusetts,1994,1.14,0.44,0.8,2.38,270.2222222,87.31782946,166.0989457,507.7333333
massachusetts,1993,1.14,0.44,0.8,2.38,270.2222222,87.31782946,166.0989457,507.7333333
massachusetts,1992,1.12,0.44,0.82,2.38,265.4814815,87.31782946,170.2514193,507.7333333
massachusetts,1991,1.19,0.43,0.87,2.49,282.0740741,85.33333333,180.6326034,531.2
massachusetts,1990,1.22,0.45,0.97,2.63,289.1851852,89.30232558,201.3949716,561.0666667
massachusetts,1989,1.24,0.46,1,2.7,293.9259259,91.28682171,207.6236821,576
massachusetts,1988,1.27,0.49,1.05,2.81,301.037037,97.24031008,218.0048662,599.4666667
massachusetts,1987,1.27,0.5,1.11,2.88,301.037037,99.2248062,230.4622871,614.4
massachusetts,1986,1.29,0.52,1.11,2.92,305.7777778,103.1937984,230.4622871,622.9333333
massachusetts,1985,1.28,0.5,1.19,2.97,303.4074074,99.2248062,247.0721817,633.6
massachusetts,1984,1.29,0.5,1.23,3.02,305.7777778,99.2248062,255.377129,644.2666667
massachusetts,1983,1.36,0.49,1.2,3.05,322.3703704,97.24031008,249.1484185,650.6666667
massachusetts,1982,1.35,0.5,1.22,3.07,320,99.2248062,253.3008921,654.9333333
massachusetts,1981,1.44,0.49,1.24,3.17,341.3333333,97.24031008,257.4533658,676.2666667
massachusetts,1980,1.46,0.45,1.26,3.18,346.0740741,89.30232558,261.6058394,678.4
massachusetts,1979,1.4,0.43,1.24,3.07,331.8518519,85.33333333,257.4533658,654.9333333
massachusetts,1978,1.38,0.41,1.26,3.05,327.1111111,81.36434109,261.6058394,650.6666667
massachusetts,1977,1.35,0.37,1.25,2.97,320,73.42635659,259.5296026,633.6
michigan,2018,1,0.4,0.96,2.36,237.037037,79.37984496,199.3187348,503.4666667
michigan,2017,1.01,0.4,0.93,2.34,239.4074074,79.37984496,193.0900243,499.2
michigan,2016,1.03,0.39,0.91,2.34,244.1481481,77.39534884,188.9375507,499.2
michigan,2015,0.99,0.36,0.89,2.24,234.6666667,71.44186047,184.785077,477.8666667
michigan,2014,1.05,0.39,0.88,2.32,248.8888889,77.39534884,182.7088402,494.9333333
michigan,2013,1.01,0.37,0.85,2.23,239.4074074,73.42635659,176.4801298,475.7333333
michigan,2012,1.08,0.35,0.84,2.27,256,69.45736434,174.4038929,484.2666667
michigan,2011,1.07,0.35,0.83,2.25,253.6296296,69.45736434,172.3276561,480
michigan,2010,1.09,0.33,0.81,2.23,258.3703704,65.48837209,168.1751825,475.7333333
michigan,2009,1.11,0.32,0.8,2.23,263.1111111,63.50387597,166.0989457,475.7333333
michigan,2008,1.13,0.3,0.79,2.22,267.8518519,59.53488372,164.0227088,473.6
michigan,2007,1.13,0.3,0.77,2.19,267.8518519,59.53488372,159.8702352,467.2
michigan,2006,1.13,0.29,0.76,2.18,267.8518519,57.5503876,157.7939984,465.0666667
michigan,2005,1.15,0.28,0.74,2.16,272.5925926,55.56589147,153.6415247,460.8
michigan,2004,1.16,0.27,0.72,2.15,274.962963,53.58139535,149.4890511,458.6666667
michigan,2003,1.17,0.28,0.72,2.17,277.3333333,55.56589147,149.4890511,462.9333333
michigan,2002,1.19,0.25,0.69,2.13,282.0740741,49.6124031,143.2603406,454.4
michigan,2001,1.18,0.23,0.68,2.09,279.7037037,45.64341085,141.1841038,445.8666667
michigan,2000,1.2,0.24,0.68,2.13,284.4444444,47.62790698,141.1841038,454.4
michigan,1999,1.2,0.24,0.67,2.11,284.4444444,47.62790698,139.107867,450.1333333
michigan,1998,1.2,0.22,0.68,2.1,284.4444444,43.65891473,141.1841038,448
michigan,1997,1.19,0.22,0.66,2.07,282.0740741,43.65891473,137.0316302,441.6
michigan,1996,1.22,0.22,0.66,2.09,289.1851852,43.65891473,137.0316302,445.8666667
michigan,1995,1.2,0.19,0.67,2.06,284.4444444,37.70542636,139.107867,439.4666667
michigan,1994,1.23,0.2,0.67,2.1,291.5555556,39.68992248,139.107867,448
michigan,1993,1.26,0.2,0.72,2.18,298.6666667,39.68992248,149.4890511,465.0666667
michigan,1992,1.26,0.22,0.74,2.21,298.6666667,43.65891473,153.6415247,471.4666667
michigan,1991,1.3,0.22,0.74,2.26,308.1481481,43.65891473,153.6415247,482.1333333
michigan,1990,1.33,0.28,0.8,2.42,315.2592593,55.56589147,166.0989457,516.2666667
michigan,1989,1.29,0.3,0.8,2.39,305.7777778,59.53488372,166.0989457,509.8666667
michigan,1988,1.32,0.32,0.84,2.48,312.8888889,63.50387597,174.4038929,529.0666667
michigan,1987,1.32,0.33,0.85,2.51,312.8888889,65.48837209,176.4801298,535.4666667
michigan,1986,1.33,0.33,0.9,2.57,315.2592593,65.48837209,186.8613139,548.2666667
michigan,1985,1.31,0.32,0.96,2.59,310.5185185,63.50387597,199.3187348,552.5333333
michigan,1984,1.33,0.31,0.98,2.61,315.2592593,61.51937984,203.4712084,556.8
michigan,1983,1.36,0.28,0.98,2.62,322.3703704,55.56589147,203.4712084,558.9333333
michigan,1982,1.35,0.39,0.99,2.73,320,77.39534884,205.5474453,582.4
michigan,1981,1.34,0.29,1,2.63,317.6296296,57.5503876,207.6236821,561.0666667
michigan,1980,1.34,0.28,1.02,2.65,317.6296296,55.56589147,211.7761557,565.3333333
michigan,1979,1.36,0.25,1.03,2.65,322.3703704,49.6124031,213.8523925,565.3333333
michigan,1978,1.43,0.25,1.05,2.74,338.962963,49.6124031,218.0048662,584.5333333
michigan,1977,1.45,0.24,1.02,2.71,343.7037037,47.62790698,211.7761557,578.1333333
minnesota,2018,1.14,0.44,1.21,2.79,270.2222222,87.31782946,251.2246553,595.2
minnesota,2017,1.15,0.44,1.19,2.77,272.5925926,87.31782946,247.0721817,590.9333333
minnesota,2016,1.15,0.44,1.17,2.77,272.5925926,87.31782946,242.919708,590.9333333
minnesota,2015,1.16,0.43,1.14,2.73,274.962963,85.33333333,236.6909976,582.4
minnesota,2014,1.14,0.44,1.23,2.81,270.2222222,87.31782946,255.377129,599.4666667
minnesota,2013,1.14,0.43,1.16,2.73,270.2222222,85.33333333,240.8434712,582.4
minnesota,2012,1.18,0.42,1.11,2.71,279.7037037,83.34883721,230.4622871,578.1333333
minnesota,2011,1.13,0.34,1,2.47,267.8518519,67.47286822,207.6236821,526.9333333
minnesota,2010,1.14,0.33,0.97,2.44,270.2222222,65.48837209,201.3949716,520.5333333
minnesota,2009,1.19,0.37,1.04,2.59,282.0740741,73.42635659,215.9286294,552.5333333
minnesota,2008,1.21,0.36,1.03,2.6,286.8148148,71.44186047,213.8523925,554.6666667
minnesota,2007,1.23,0.36,1.01,2.6,291.5555556,71.44186047,209.6999189,554.6666667
minnesota,2006,1.15,0.32,0.93,2.4,272.5925926,63.50387597,193.0900243,512
minnesota,2005,1.18,0.33,0.97,2.48,279.7037037,65.48837209,201.3949716,529.0666667
minnesota,2004,1.24,0.31,0.94,2.5,293.9259259,61.51937984,195.1662612,533.3333333
minnesota,2003,1.22,0.29,0.91,2.43,289.1851852,57.5503876,188.9375507,518.4
minnesota,2002,1.26,0.28,0.88,2.41,298.6666667,55.56589147,182.7088402,514.1333333
minnesota,2001,1.25,0.26,0.88,2.39,296.2962963,51.59689922,182.7088402,509.8666667
minnesota,2000,1.24,0.26,0.87,2.37,293.9259259,51.59689922,180.6326034,505.6
minnesota,1999,1.23,0.27,0.86,2.36,291.5555556,53.58139535,178.5563666,503.4666667
minnesota,1998,1.16,0.27,0.84,2.27,274.962963,53.58139535,174.4038929,484.2666667
minnesota,1997,1.2,0.27,0.85,2.31,284.4444444,53.58139535,176.4801298,492.8
minnesota,1996,1.23,0.26,0.83,2.32,291.5555556,51.59689922,172.3276561,494.9333333
minnesota,1995,1.29,0.26,0.83,2.38,305.7777778,51.59689922,172.3276561,507.7333333
minnesota,1994,1.27,0.25,0.83,2.35,301.037037,49.6124031,172.3276561,501.3333333
minnesota,1993,1.24,0.24,0.84,2.33,293.9259259,47.62790698,174.4038929,497.0666667
minnesota,1992,1.25,0.25,0.85,2.35,296.2962963,49.6124031,176.4801298,501.3333333
minnesota,1991,1.3,0.24,0.81,2.35,308.1481481,47.62790698,168.1751825,501.3333333
minnesota,1990,1.32,0.27,0.96,2.55,312.8888889,53.58139535,199.3187348,544
minnesota,1989,1.29,0.27,0.89,2.46,305.7777778,53.58139535,184.785077,524.8
minnesota,1988,1.31,0.3,0.9,2.51,310.5185185,59.53488372,186.8613139,535.4666667
minnesota,1987,1.32,0.32,0.94,2.58,312.8888889,63.50387597,195.1662612,550.4
minnesota,1986,1.31,0.34,0.93,2.57,310.5185185,67.47286822,193.0900243,548.2666667
minnesota,1985,1.31,0.31,1.06,2.68,310.5185185,61.51937984,220.081103,571.7333333
minnesota,1984,1.34,0.28,1.07,2.69,317.6296296,55.56589147,222.1573398,573.8666667
minnesota,1983,1.38,0.27,1.1,2.74,327.1111111,53.58139535,228.3860503,584.5333333
minnesota,1982,1.37,0.27,1.11,2.75,324.7407407,53.58139535,230.4622871,586.6666667
minnesota,1981,1.39,0.27,1.18,2.84,329.4814815,53.58139535,244.9959448,605.8666667
minnesota,1980,1.39,0.26,1.2,2.85,329.4814815,51.59689922,249.1484185,608
minnesota,1979,1.36,0.24,1.17,2.77,322.3703704,47.62790698,242.919708,590.9333333
minnesota,1978,1.32,0.23,1.16,2.71,312.8888889,45.64341085,240.8434712,578.1333333
minnesota,1977,1.31,0.21,1.16,2.67,310.5185185,41.6744186,240.8434712,569.6
mississippi,2018,1.21,0.18,0.78,2.17,286.8148148,35.72093023,161.946472,462.9333333
mississippi,2017,1.25,0.18,0.77,2.2,296.2962963,35.72093023,159.8702352,469.3333333
mississippi,2016,1.28,0.17,0.77,2.23,303.4074074,33.73643411,159.8702352,475.7333333
mississippi,2015,1.31,0.17,0.77,2.24,310.5185185,33.73643411,159.8702352,477.8666667
mississippi,2014,1.33,0.16,0.75,2.24,315.2592593,31.75193798,155.7177616,477.8666667
mississippi,2013,1.35,0.16,0.73,2.25,320,31.75193798,151.5652879,480
mississippi,2012,1.37,0.16,0.71,2.24,324.7407407,31.75193798,147.4128143,477.8666667
mississippi,2011,1.36,0.16,0.71,2.22,322.3703704,31.75193798,147.4128143,473.6
mississippi,2010,1.37,0.15,0.7,2.22,324.7407407,29.76744186,145.3365775,473.6
mississippi,2009,1.41,0.15,0.7,2.26,334.2222222,29.76744186,145.3365775,482.1333333
mississippi,2008,1.44,0.15,0.7,2.28,341.3333333,29.76744186,145.3365775,486.4
mississippi,2007,1.45,0.14,0.68,2.26,343.7037037,27.78294574,141.1841038,482.1333333
mississippi,2006,1.43,0.13,0.67,2.23,338.962963,25.79844961,139.107867,475.7333333
mississippi,2005,1.4,0.13,0.65,2.18,331.8518519,25.79844961,134.9553933,465.0666667
mississippi,2004,1.38,0.13,0.63,2.14,327.1111111,25.79844961,130.8029197,456.5333333
mississippi,2003,1.38,0.12,0.63,2.13,327.1111111,23.81395349,130.8029197,454.4
mississippi,2002,1.41,0.12,0.61,2.13,334.2222222,23.81395349,126.6504461,454.4
mississippi,2001,1.4,0.11,0.6,2.11,331.8518519,21.82945736,124.5742092,450.1333333
mississippi,2000,1.43,0.11,0.61,2.14,338.962963,21.82945736,126.6504461,456.5333333
mississippi,1999,1.42,0.11,0.61,2.14,336.5925926,21.82945736,126.6504461,456.5333333
mississippi,1998,1.4,0.09,0.59,2.08,331.8518519,17.86046512,122.4979724,443.7333333
mississippi,1997,1.39,0.09,0.61,2.09,329.4814815,17.86046512,126.6504461,445.8666667
mississippi,1996,1.42,0.1,0.62,2.14,336.5925926,19.84496124,128.7266829,456.5333333
mississippi,1995,1.37,0.1,0.61,2.09,324.7407407,19.84496124,126.6504461,445.8666667
mississippi,1994,1.28,0.08,0.63,2,303.4074074,15.87596899,130.8029197,426.6666667
mississippi,1993,1.37,0.1,0.63,2.11,324.7407407,19.84496124,130.8029197,450.1333333
mississippi,1992,1.35,0.09,0.63,2.08,320,17.86046512,130.8029197,443.7333333
mississippi,1991,1.32,0.09,0.64,2.05,312.8888889,17.86046512,132.8791565,437.3333333
mississippi,1990,1.34,0.09,0.65,2.08,317.6296296,17.86046512,134.9553933,443.7333333
mississippi,1989,1.28,0.09,0.66,2.04,303.4074074,17.86046512,137.0316302,435.2
mississippi,1988,1.3,0.09,0.67,2.06,308.1481481,17.86046512,139.107867,439.4666667
mississippi,1987,1.28,0.09,0.66,2.04,303.4074074,17.86046512,137.0316302,435.2
mississippi,1986,1.28,0.1,0.69,2.07,303.4074074,19.84496124,143.2603406,441.6
mississippi,1985,1.22,0.1,0.74,2.07,289.1851852,19.84496124,153.6415247,441.6
mississippi,1984,1.2,0.11,0.77,2.08,284.4444444,21.82945736,159.8702352,443.7333333
mississippi,1983,1.2,0.11,0.8,2.1,284.4444444,21.82945736,166.0989457,448
mississippi,1982,1.18,0.11,0.81,2.1,279.7037037,21.82945736,168.1751825,448
mississippi,1981,1.19,0.11,0.84,2.13,282.0740741,21.82945736,174.4038929,454.4
mississippi,1980,1.13,0.1,0.86,2.09,267.8518519,19.84496124,178.5563666,445.8666667
mississippi,1979,1.1,0.09,0.81,2,260.7407407,17.86046512,168.1751825,426.6666667
mississippi,1978,1.11,0.1,0.88,2.09,263.1111111,19.84496124,182.7088402,445.8666667
mississippi,1977,1.04,0.1,0.83,1.98,246.5185185,19.84496124,172.3276561,422.4
missouri,2018,1.11,0.38,1.02,2.51,263.1111111,75.41085271,211.7761557,535.4666667
missouri,2017,1.13,0.39,1.01,2.53,267.8518519,77.39534884,209.6999189,539.7333333
missouri,2016,1.16,0.38,0.96,2.49,274.962963,75.41085271,199.3187348,531.2
missouri,2015,1.17,0.39,0.97,2.53,277.3333333,77.39534884,201.3949716,539.7333333
missouri,2014,1.16,0.36,0.88,2.4,274.962963,71.44186047,182.7088402,512
missouri,2013,1.19,0.36,0.89,2.44,282.0740741,71.44186047,184.785077,520.5333333
missouri,2012,1.22,0.34,0.86,2.42,289.1851852,67.47286822,178.5563666,516.2666667
missouri,2011,1.24,0.34,0.86,2.45,293.9259259,67.47286822,178.5563666,522.6666667
missouri,2010,1.27,0.32,0.81,2.41,301.037037,63.50387597,168.1751825,514.1333333
missouri,2009,1.3,0.3,0.83,2.43,308.1481481,59.53488372,172.3276561,518.4
missouri,2008,1.32,0.3,0.8,2.42,312.8888889,59.53488372,166.0989457,516.2666667
missouri,2007,1.33,0.3,0.78,2.4,315.2592593,59.53488372,161.946472,512
missouri,2006,1.33,0.28,0.76,2.37,315.2592593,55.56589147,157.7939984,505.6
missouri,2005,1.31,0.27,0.73,2.3,310.5185185,53.58139535,151.5652879,490.6666667
missouri,2004,1.33,0.27,0.72,2.32,315.2592593,53.58139535,149.4890511,494.9333333
missouri,2003,1.34,0.26,0.7,2.29,317.6296296,51.59689922,145.3365775,488.5333333
missouri,2002,1.36,0.25,0.67,2.27,322.3703704,49.6124031,139.107867,484.2666667
missouri,2001,1.34,0.23,0.67,2.25,317.6296296,45.64341085,139.107867,480
missouri,2000,1.35,0.23,0.67,2.25,320,45.64341085,139.107867,480
missouri,1999,1.35,0.23,0.66,2.23,320,45.64341085,137.0316302,475.7333333
missouri,1998,1.33,0.23,0.63,2.18,315.2592593,45.64341085,130.8029197,465.0666667
missouri,1997,1.3,0.22,0.63,2.15,308.1481481,43.65891473,130.8029197,458.6666667
missouri,1996,1.31,0.22,0.57,2.1,310.5185185,43.65891473,118.3454988,448
missouri,1995,1.31,0.2,0.62,2.14,310.5185185,39.68992248,128.7266829,456.5333333
missouri,1994,1.36,0.19,0.66,2.21,322.3703704,37.70542636,137.0316302,471.4666667
missouri,1993,1.33,0.2,0.67,2.2,315.2592593,39.68992248,139.107867,469.3333333
missouri,1992,1.34,0.21,0.69,2.24,317.6296296,41.6744186,143.2603406,477.8666667
missouri,1991,1.35,0.22,0.64,2.2,320,43.65891473,132.8791565,469.3333333
missouri,1990,1.37,0.22,0.7,2.3,324.7407407,43.65891473,145.3365775,490.6666667
missouri,1989,1.36,0.23,0.7,2.28,322.3703704,45.64341085,145.3365775,486.4
missouri,1988,1.35,0.26,0.7,2.31,320,51.59689922,145.3365775,492.8
missouri,1987,1.38,0.28,0.73,2.39,327.1111111,55.56589147,151.5652879,509.8666667
missouri,1986,1.38,0.28,0.73,2.39,327.1111111,55.56589147,151.5652879,509.8666667
missouri,1985,1.34,0.26,0.77,2.37,317.6296296,51.59689922,159.8702352,505.6
missouri,1984,1.35,0.26,0.68,2.29,320,51.59689922,141.1841038,488.5333333
missouri,1983,1.38,0.22,0.78,2.38,327.1111111,43.65891473,161.946472,507.7333333
missouri,1982,1.39,0.22,0.79,2.39,329.4814815,43.65891473,164.0227088,509.8666667
missouri,1981,1.41,0.22,0.84,2.46,334.2222222,43.65891473,174.4038929,524.8
missouri,1980,1.39,0.2,0.84,2.44,329.4814815,39.68992248,174.4038929,520.5333333
missouri,1979,1.36,0.2,0.86,2.42,322.3703704,39.68992248,178.5563666,516.2666667
missouri,1978,1.31,0.19,0.89,2.39,310.5185185,37.70542636,184.785077,509.8666667
missouri,1977,1.23,0.19,0.83,2.24,291.5555556,37.70542636,172.3276561,477.8666667
montana,2018,1.6,0.51,0.99,3.1,379.2592593,101.2093023,205.5474453,661.3333333
montana,2017,1.61,0.51,0.98,3.1,381.6296296,101.2093023,203.4712084,661.3333333
montana,2016,1.62,0.52,0.98,3.12,384,103.1937984,203.4712084,665.6
montana,2015,1.63,0.5,0.96,3.09,386.3703704,99.2248062,199.3187348,659.2
montana,2014,1.63,0.5,0.96,3.09,386.3703704,99.2248062,199.3187348,659.2
montana,2013,1.64,0.49,0.95,3.07,388.7407407,97.24031008,197.242498,654.9333333
montana,2012,1.65,0.48,0.94,3.08,391.1111111,95.25581395,195.1662612,657.0666667
montana,2011,1.61,0.47,0.9,2.98,381.6296296,93.27131783,186.8613139,635.7333333
montana,2010,1.65,0.45,0.88,2.98,391.1111111,89.30232558,182.7088402,635.7333333
montana,2009,1.64,0.45,0.87,2.96,388.7407407,89.30232558,180.6326034,631.4666667
montana,2008,1.66,0.44,0.87,2.97,393.4814815,87.31782946,180.6326034,633.6
montana,2007,1.66,0.43,0.85,2.94,393.4814815,85.33333333,176.4801298,627.2
montana,2006,1.63,0.41,0.82,2.87,386.3703704,81.36434109,170.2514193,612.2666667
montana,2005,1.59,0.42,0.77,2.78,376.8888889,83.34883721,159.8702352,593.0666667
montana,2004,1.57,0.34,0.75,2.66,372.1481481,67.47286822,155.7177616,567.4666667
montana,2003,1.56,0.33,0.72,2.62,369.7777778,65.48837209,149.4890511,558.9333333
montana,2002,1.62,0.33,0.7,2.65,384,65.48837209,145.3365775,565.3333333
montana,2001,1.58,0.3,0.68,2.56,374.5185185,59.53488372,141.1841038,546.1333333
montana,2000,1.57,0.29,0.68,2.54,372.1481481,57.5503876,141.1841038,541.8666667
montana,1999,1.56,0.28,0.67,2.51,369.7777778,55.56589147,139.107867,535.4666667
montana,1998,1.53,0.27,0.65,2.45,362.6666667,53.58139535,134.9553933,522.6666667
montana,1997,1.41,0.27,0.64,2.32,334.2222222,53.58139535,132.8791565,494.9333333
montana,1996,1.55,0.26,0.64,2.45,367.4074074,51.59689922,132.8791565,522.6666667
montana,1995,1.52,0.25,0.78,2.55,360.2962963,49.6124031,161.946472,544
montana,1994,1.57,0.24,0.7,2.51,372.1481481,47.62790698,145.3365775,535.4666667
montana,1993,1.49,0.25,0.73,2.47,353.1851852,49.6124031,151.5652879,526.9333333
montana,1992,1.59,0.26,0.75,2.61,376.8888889,51.59689922,155.7177616,556.8
montana,1991,1.61,0.28,0.76,2.64,381.6296296,55.56589147,157.7939984,563.2
montana,1990,1.61,0.29,0.77,2.67,381.6296296,57.5503876,159.8702352,569.6
montana,1989,1.59,0.29,0.73,2.61,376.8888889,57.5503876,151.5652879,556.8
montana,1988,1.61,0.32,0.77,2.7,381.6296296,63.50387597,159.8702352,576
montana,1987,1.59,0.34,0.78,2.7,376.8888889,67.47286822,161.946472,576
montana,1986,1.6,0.34,0.82,2.76,379.2592593,67.47286822,170.2514193,588.8
montana,1985,1.62,0.33,0.89,2.84,384,65.48837209,184.785077,605.8666667
montana,1984,1.71,0.32,0.93,2.97,405.3333333,63.50387597,193.0900243,633.6
montana,1983,1.8,0.32,0.99,3.11,426.6666667,63.50387597,205.5474453,663.4666667
montana,1982,1.82,0.32,1.02,3.16,431.4074074,63.50387597,211.7761557,674.1333333
montana,1981,1.9,0.33,1.05,3.27,450.3703704,65.48837209,218.0048662,697.6
montana,1980,1.82,0.35,1.03,3.2,431.4074074,69.45736434,213.8523925,682.6666667
montana,1979,1.83,0.41,1.05,3.29,433.7777778,81.36434109,218.0048662,701.8666667
montana,1978,1.82,0.2,1.07,3.09,431.4074074,39.68992248,222.1573398,659.2
montana,1977,1.82,0.2,1.1,3.11,431.4074074,39.68992248,228.3860503,663.4666667
nebraska,2018,1.22,0.21,0.73,2.16,289.1851852,41.6744186,151.5652879,460.8
nebraska,2017,1.26,0.22,0.72,2.2,298.6666667,43.65891473,149.4890511,469.3333333
nebraska,2016,1.3,0.22,0.72,2.24,308.1481481,43.65891473,149.4890511,477.8666667
nebraska,2015,1.34,0.22,0.71,2.27,317.6296296,43.65891473,147.4128143,484.2666667
nebraska,2014,1.37,0.21,0.72,2.3,324.7407407,41.6744186,149.4890511,490.6666667
nebraska,2013,1.39,0.21,0.71,2.32,329.4814815,41.6744186,147.4128143,494.9333333
nebraska,2012,1.41,0.21,0.69,2.32,334.2222222,41.6744186,143.2603406,494.9333333
nebraska,2011,1.39,0.21,0.69,2.29,329.4814815,41.6744186,143.2603406,488.5333333
nebraska,2010,1.4,0.21,0.67,2.28,331.8518519,41.6744186,139.107867,486.4
nebraska,2009,1.42,0.2,0.67,2.29,336.5925926,39.68992248,139.107867,488.5333333
nebraska,2008,1.45,0.2,0.68,2.33,343.7037037,39.68992248,141.1841038,497.0666667
nebraska,2007,1.43,0.2,0.67,2.31,338.962963,39.68992248,139.107867,492.8
nebraska,2006,1.42,0.21,0.71,2.35,336.5925926,41.6744186,147.4128143,501.3333333
nebraska,2005,1.41,0.2,0.68,2.29,334.2222222,39.68992248,141.1841038,488.5333333
nebraska,2004,1.44,0.2,0.65,2.28,341.3333333,39.68992248,134.9553933,486.4
nebraska,2003,1.43,0.19,0.63,2.24,338.962963,37.70542636,130.8029197,477.8666667
